name,id
Gatangi United Women Self,pZ5QT3VHwCt
Gataracha Youth Group,xA9uDiJWcFZ
Gate Way To Light,CiUNN28OCOr
Gatemerero Men/Cbo,aFWqDXmWU9r
Gateway To Heaven Shg,bnNgWt50xGj
Gathagana Cbo,xhbonQQYYvg
Gathaithi Ovc Centre,tKl1G3SnhJr
Gathaiti Awareness S.H.G,BTEihfaVCMF
Gathanga  Jitegemee Group,yoAvx0zVW5h
Gathangari Anti Aids Cbo,kI9zIvtxJwF
Gathangari Community Health Volunteers,cUFnh9N9Pud
Gathanji Tumaini Plwas Cbo,BtD9Ih7hR4i
Gathehu Community  Health Unit,MstKvxyIrnB
Gathiga Avocado Growers Cbo,xySTcOocJiT
Gathirimu Witeithie Cbo,WCJXOh78h2F
Gathitu Gathukimundu Parents For Intellectually Handicapped,K1bHPU97aVe
Gatiki Intellectually Handicapped Cbo,GD2r8cuRJNx
Gatimbi Orphan Caregivers,ZhmTDJ3RfoF
Gatimu Women Group,sEo1dul9lNu
Gatitu Arahuka Cbo,lw4vwNzxVMF
Gatitu Nguthuru Cbo,iNP0HCQCbNQ
Gatitu Plwhiv Cbo,YqWCilHrTmr
Gatitu Youth,Yr0Y8O1GzMk
Gatnet Cbo,dSfwsXdKI9c
Gatondo Community Health Workers,eHo1XkR4REe
Gatondo Support Shg,eF1ZpV3bu5M
Gatondo Youth Aids,ImqyQD3mzqs
Gatondo support shg,iafuJ4X3jPh
Gatuamba Cbo,eDy9o4RmnoG
Gatuamba Wendani Plwha Cbo,raPY6PREyj5
Gatuambu B,Zb28hEW5fjD
Gatumbiro Cbo,TKvqgP3IKfG
Gatundu Aids Women Self-Help Group,MehlVBhaRbq
Gatundu Community Health Volunteers,czoDut4D4f0
Gatundu Disabled Self-Help Group,lAC4ChDhaRo
Gatundu Mwirutiri Women Initiative (Gamwi,yAD8T3GLpoR
Gatundu North Youth Promotion Program,TKNc9sgdoAb
Gatundu South Plwhas Cbo,Ky6lxUqflhr
Gatundu Youth,CfmiVeEhGR7
Gatune Mwireri Women Group,JdEITBK9l1w
Gaturuturu Hiv/Aids Awareness,pc19RP1xZ11
Gaturuturu Sub-location HIV/AIDS Awareness SHG,nWIQYLN9WET
Gaturuturu Sub-location SHG,vdQAJYVdgKX
Gavudunyi Community Unit,dZpDkzL0PcR
Gavundunyi Community Unit,RELQ05lZRkh
Geibamanya Post Test Network,BEeF2TmilH8
Gekonge Burial Walfare,uvetPxst8kU
Gem Motorbike Youth Group,AZHWZuA7Jvp
Gem Peers Support Group,Hg75IrRUJkj
Gemano Youth Group,kH0JIn9smEk
Gemi Widows Self Help Group,OfkVF9krcZY
Genaneco Marani Division Widows Group,ODNU3OvR1mP
Genaneco People Living With Hiv/ Aids Group,YxdA2OLWBYn
Genda Mpoora,heUe83tvJ9N
Gender Aid Peer Educators Group,eVd6rnjCi7Q
"Gender, Environment And Sustainable Dev.",X12oYJo6NsS
"Gender, Environment and Sustainable Development",xA8fqaHyng1
General Population (Adults) Female,NYGNCm0yxSR
General Population (Adults) Male,mXR6JAwRedW
General Vision S.H.G.,GaNNvMYXUZf
Generalized urticaria (hives),nwabagBJy52
Generation Rescue Initiative Organization,jMtft0srJ7s
Genesis Indicators Shg,Eq2Rdi5yX3G
Genesis Junior Centre,cs3hZY2yK0C
Genesis Plwa Cbo+B3:Q21,uflczVHxni1
Genesis and Exodus Youth Group,ggp7nZ6WXhs
Genesis welfare self help group ,YlyyoTHYGtO
Genga Progressive Youth Group,x9HgiYDauMh
Gentamicin,Dja6m3K7J0r
German Foundation For World Population,dHihmG3OAY4
Gesabakwa Community Health Workes Shg,yM2KO0u5Vwp
Gesao Foundation International,jRTS3qjiaj4
Gesarara Care & Support Programe,b2UVLLhywg1
Gesarara Care And Support  Programme,MkrQDzyRq3z
Gesarara Care And Support Programme,pRkoqkVKs2Q
Gesarara Care And Youth Group,kiBXVON7Llx
Gesarara Care& Support Programme,INYb78brl07
Gesarara Vision Women Group,gx16HuJZatg
Gesarara Women Group,Uc8NGVNm4oN
Gesero Junia W/G,qIYyJJFiZPB
Gesiaga Post Test S.H.G,lOXtE2sx0Lt
Gesibo Widows  Or Orphans Group,ko5uIzvglip
Gesieka Community Based Widows Group,ubQxRHYCPpc
Gesieka National Community Based Org.,TfOC0oPBxFF
Gesieka National Network community,GxjYrij0hUz
Gesieka Network Community,Z7bbXkoNBxu
Gesieka Nuru Youth Group,V46M59BkVuF
Gesigoro Supp W/G,kQcKP0e7Rry
Gesorara,cIw6c3pk2N2
Gespham Women Group,kwGzoo4bEjW
Gesurura Nuru Youth Group,Gn5Pao5H69O
Gesusu Divisional Chibunda Self Help Group,Ta6R9rsW5hN
Gesusu Divisional Chubunda shg,NdDzdlpv5ME
Getare Christian Community Development  Group,Yi0WwTftpjh
Getare Greens Women Group,XNJsV8IA37C
Getare Maendeleo Women Group,TrkPoMy9WRc
Getare Self Help Group,LQkoHokw3C9
Getare Women Group,H9pNFomByQN
Gete Health Centre,HBy4VVF5cYC
Getunwa S.H.G,FzO7P3kkxXM
Geylab Self Help Group,gwMo2yjFxdi
Gi4 Theatre Youth Club,aV55n6C7WtS
Giakaregi  Dairy Goat Cbo,AZPOL05bROm
Gianchere Banana Women Group,GaL18KqDi4I
Gibco Cbo,r0Rfz95Ddu3
Gichonjo Wendani,w8nt6co5bes
Gichuru Love & Unity  Cbo,ytzsYyOMsVZ
Gikaka Cbo,TUkG4cEznlx
Gikama Jikaze Cbo,jWMpYOIwcbi
Gikambura Farmers CBO,p9sEEUPUhvM
Gikambura Plwa,lVh7zXXjOYX
Gikeno Kabare Psycho-social Group,qLoDiL316Y1
Gikinyukia agro enterprices ,ZXnQ5kBOLRG
Gikipa Community Health Unit,kMMGAL9SFxl
Gikiru Cbo,mkbO8tFVeCl
Gikiwama SHG,irA5Ym48e70
Gikoe CHW,ss6UL9cdkhu
Gikomora Gikakita Cbo,Z3mz1sTePWG
Gikondi Hiv/Hbc Home Based Care,Q9bPS9ZIwEK
Gikondi/Thanu Cbo,DcHG7dtNLaX
Gikonjo Voices,ghbMaJVUWCW
Gikumbo Kibaburi,xSCfVC7J86p
Gilgil Advocacy,yzJjMrDfntM
Gilgil Hope Youth Group,T8kXb2Ki1uX
Gilgil Imani Ovc,JQHevGermVn
Gilgil Islamic Association,HueUPsVjGET
Gilgil Township Abe,JP39ECAQUT2
Gilgil Youth Advocacy Group,X2UwbxeMf5s
Gilgil hope youth group,bIU9HzmEBN4
Gilgil youth advocacy group,MGmmGgvFSG8
Gilmet,s4vbUcpiCxY
Gilnas,fx7fAk2XEk2
Gimisa Self Help Group,iRgV2L09dEt
Gingo Women Group,UZzTmB6IEjy
Giramba SHG,wtPvc5lleSx
Giramba Self Help Group,p3ay1FG1Eq6
Girambaga Self Help Group,LTEg3OFeteB
Giresa Hiv Women Group,wHreAcdhM9o
Giriama Women Group,JdPrK1oVR2M
Giriftu Al-Barat Livestock Trading,jz8FQo0tIgN
Girl  Child,CbaqqCFBGNH
Gitaku Community Health Workers,nuMAoEiwEiN
Gitaku Community Unit,s3qY6rjAIjg
Gitaku Village Elderer's HIV/AIDS Control Group,QhOVP88W6oD
Gitangu Umoja,TAkewqKWKWP
Gitare Pioneer Cbo,kGegLd0ZLOQ
Gitareni Mustwise,aBZEX1s1HeQ
Githae Plhiv Support Group,smKM9wxlST3
Githakwa Plwhiv,k8zG3UoAidd
Githama Urumwe Cbo,KOhpUMLQC8v
Githara Mwihotoro Cbo,wdUpcZpJwfk
Githi Creations Cbo,CyfMnyj49DJ
Githi No More Infections,dCcfFgEpnKu
Githiga Children Home ,EsX0SC0Daw4
Githiga Community Unit,ezOipzjURgp
Githiga Wazee Hukumbuka Welfare Group,g8x1Dv2KwYj
Githima Plwhiv Fighters Of Hiv/Aids,N9Re3h7DJkB
Githingo Restoration,uWgVT162Hgs
Githioro Karembu Cbo,MxuV15lODQo
Githomo Cbo,IWnMn124vmg
Githu Athwana Plwas,Syne08p9SaK
Githumbi Cbo Cbo,GvqxNzhQwE6
Githumu Community Initiative Cbo,kSLGgOuV27M
Githunguri Betterhealth Group/Githunguri 1,KnvKUjsuTRy
Githunguri II Community Health Unit ,jRXvViP4zjO
Gitihangi Welfare Group,chfys5CMhyh
Gitije Guardians Support Group,I94w8YfHNKT
Gituamba Cbo,FADLDqC1UEv
Gitugi Dot Comgeneration,o3iy7NGP72o
Gituma Farmers,JbdPHOnUEY5
Gitundumo Cbo,arVDxPpL1kk
Gitura Youth Group ,Gxpe8SeMCMN
Gituru Ch Workers Cbo,c8bb3uOujvs
Gituru Upendo Women Cbo,rgbi9XUuiwO
Gituya Young Women Cbo,h98Y9wHa9EU
Gitwamba Neno Self Help Group,x03tqcsytwl
Gitwathi S.H.G,ysNF3C9KMmO
Give Initiative For Village Empowerment (Give),naNMLornsT5
Global Business Coalition On Hiv/Aids,VwEsWUQAmPm
Global Communications Institute-Gci,GyZyudQiL9a
Global Devt Network,XcaIqIujCE3
Global Fund,PMq1B8Kn3ZP
Global Hope Self Help Group,GXUkDrkv5kn
Global Initiative For Self Empowerment,emsZ6nRqJRY
Global Orphans and Widows Support Club,ivILB7Vmafw
Global Providers International,kDlhjslePJ9
Global Vision,b8j9ZXFHNml
Globcom,Q9vf6ljgtgE
Glodazur,JZmPskLdR8l
Glorious,zbgIkrGzpA1
Glorious Women,ap3VwzVJyY5
Glory Bahati Cbo,MNxZsMmdcbB
Glory Community,VZVs2v2pUo9
Glory Orphans Cbo,yphkdOIHnyy
Glory Orphans Children Self Help Group,SCXaj0D2dXw
Glory quaker pastors welfare,wYcgqZ696wg
Glovnet Vct Support Centre,PTXZFJd94oZ
Glowamo Organization ,KnLG0dxmAWU
Gnca Lingway,PVDbac7hC1c
Goal Ireland,xuyNi4jBu7U
Gobo Gala Self Help Group,m0e6usjcBUB
God-Agulu Youth Group,dTLUygkbC4d
Godey Community Based Organization,rJYW2JV12id
Godkwach Support Group,JiSQeJDdyOQ
Gods Love Youth Group,weecBXocyzo
Golbo Muchu Self Help Group,cL2C4reIMke
Gold Star Kenya,EJ0Y98zNg2x
Golden Jubilee Welfare Association,XKJ8KCBy65O
Golden Oracle Cbo,feAUKbKTYe0
Golden Vision Cbo,owMRNgdWj2n
Goljo Self Help Group,ZRmgIPqDZmQ
Gololbia Youth Development Group,AcM1JU1p7ON
Gomba Maendeleo Shg,jdWTekBsfw3
Gongo Amua Support Group,tEELRp1VEdb
Gongo Horticulture Women Group,JYgcUmIT05n
Gongo Ushindi Women Group,Gtnl5qdyzIv
Good (3),GdfXJgAPGCZ
Good Health community programs,FWygE3OWYZq
Good Hope Orphans Support,nIADAL7Gdor
Good Hope Plwha,h1QgIs6nQM8
Good Hope Plwha S Social Welfare Group,gzAoAozNXo2
Good Hope Psychosocial Cbo,onvqrzfRVf0
Good Neighbour Cbo,OA0we9tubxa
Good Neighbours,xi7JWV6YmIL
Good Neighbours Cbo,rkqMLTCnyPN
Good Samaritan Presbyterian Hiv/Aids Awareness Ministry,Jm6Gnvxs7Zk
Good Samaritan Widows Women Group,d1CtviOhsmm
Good Shepherds Orphans Project,Fu619UAbJUo
Good Visions Cbo,hdqFWzvw5qC
Good Will Shg,oR4ffFjhawA
Good will self help group ,mqQOn8QfQsH
Good will women group karaba,V3IgsVWMkJk
GoodHope Youth Group,MPLTbJHocpq
Goodhealth Promotion Of Kenya,AoFkIMP0vsO
Goodwill Women Group,xcW5TwQlHSC
Goryalle Tawakal youth,jMSSMFivVsW
Gosia Aids Awareness Group,UFXn3g9XybU
Gosmo Two Women Group,PcLgKs97ntd
Gospel Mothers Group,viwHnThuSg2
Got Kowuor De. Oriented,rpWldtqmF7h
Got Olasi Youth Group,XgabcB5jKkS
Got Ombo Post Test Group,UM4UubAHSr6
Got Shg,ZjfKUPvv3LZ
Got-Adundo Women Group,ZTG9dW3etoI
Got-Tigera Youth S.H.Group,Q7nWOk3AChl
Government Employee,w5pSYK7yC3D
Grace Commuity,vdhIB0JboMG
Grace Community,St9mxQLpytH
Grace Given Shg,jbksES2OzpN
Grace Love Ministry,IHXNSsXdIUh
Gracious Women Group,xUZbb6cZb27
Grameso Women Shg,VgGMkYb8WQx
Grand Synegy Unisom Initiative,yBIxA3IRTeX
Grandmother Raising Grandchildren Community Based Organization,diXFLFJ4ZCL
Grandmothers Women Group,CIlq5oLXSVn
Grapesyard Organisation,Z9IZ3rhr6kF
Grapesyard Organization,TfQgL7VBjgq
Grassroots Poverty Alleviation Program(Gapp),F1xt2yEgR1P
Great Five S. H.G,RvfdqqjerER
Great Hopeself Reliaence,jXOUy3RSIsQ
Great Mama Africa,VW2T34EFmeQ
Great Vision Cbo,e1TOiorefLl
Great Women Group,pnkhEEDLzyC
Green Hill,xeL64gAvfRG
Green Hope Shg,OHHIcYtbMXj
Green Line Women Group,FGfaX2qy0jS
Green Santos F.C Cbo,ClBIeJcYv2n
Green Seed Development Initiative,kHEwfQGAly4
Green Unity,NTytZ73jLlp
Green View,pOZB0Ron4r3
Green View Children Hope Centre,eJ7w0ynGY7h
Green View Group,DDuRKBtc966
Green Vision Dev.Group,VonqfaIqHa3
Green unity,DPAOnM9SCol
Greenlands Cbo,UTxFTk4H4Y9
Grogon Youth Group,xYzvGzpxtxo
Groots Mathare Women,x2jMY9aNxBX
Guba Youth For Development,u25bF6FeuWO
Gubatu Self Help Group,zQBXb2GFJAT
Gucha Hiv And Aids Cbo (Cbo),tyueOnNnwBT
Guide And Angle Support Group,B2ImPlVivA1
Gummi Initiative And Support Services,NuSbnoYQJlu
Gura Tree Nursery,wfHzorvEFu3
Gurach Youth Group,itk3mTBGS94
Gurufa Iska Self Help Group,UVagO8fIONb
Gurufa Women Group,oNGyAwPiZuV
Guruz Theatre,PoLchIILQdi
Guruz Theatre Production,nRfQI7Fsxl9
Guteithia Pamoja Cbo,PzUhwMTMP8n
Gwakaithi Dgak S.H.G,X6lQgP8wbl7
Gwasi Persons With Disability,yJRAt3nCGk2
Gwasi Star Dev Youth  Group,ncwZbMHycva
Gwassi Self Help  Group,HB4n4oOU4ht
Gwikoro Self Help Group,PIPLpB68Vfx
Gwitembe Bidii Women,Rzf2rBbN8C2
Gwithegea Mutuma S.H.G,zI6RuxcObkp
H,dzpv1ZDZi9W
H+E,x6KYLewFV1U
H+E+S,IeJCJC9swXQ
H+E+S+Z,UdZ01K8VtjN
H+S,IV19v3Mgf7f
H+S+Z,zPTMF4Mx7LW
H+Z,qlBt4DkSJyY
HAJI ENVIRONMENTAL CHRISTIAN GROUP,w3NEMJrh5Av
HAMASISHA SELF HELP GROUP,kF21lPKkhX5
HAMASISHA SELH HELP GROUP,VVl7n7l9ykf
HAPPY FEEDING WOMEN,zsDLiXA0f0s
HB <5 g/dl,fc761pYBpWC
HB between 5 and 10 g/dl,PfBKo7j27Vs
HEIGHTS WOMEN GROUP,Pdc7YGF8MpM
HEKIMA DEVELOPING SKILLS SHG,GNEEr281j0Q
HEKIMA KIBABII W.G,njrGZuiBrTO
HEKIMA SELF HELP GROUP,WLG8T0KtXgZ
HEKIMA SUPPORTING SELF HELP  GROUP,IVCGxZhlQwA
HELGA,xOp0OY7oNTt
HELP THE ORPHAN,Lb44Kic7bqg
HENCE Y. GROUP,A3beQg4zwWC
HEPIER WELFARE GROUP,FztJyvit6HE
HERITAGE SELF HELP GROUP,VUKACW5VzNl
HIDDEN TREASURE   TREE NURSERIES,POcnHcnAlxd
HIV,LjekTiMcI7g
HIV Care Clinic,qkxe3d8Ysqk
HIV Free Generation,ozczgDNDmc8
HIV Negative,MKE7VXRagY2
HIV Negative MAM,Ot9XMT5oEZz
HIV Negative SAM,Y6LBNA8FmGA
HIV Positive,Fz8QdqJVbXd
HIV Positive MAM,yN4A3t6IAEE
HIV Positive SAM,O1T2oZvx68u
HIV+,T8T8cvKcy0o
HIV+ nrs,MgWqQY9xAFb
HIV-,jBg1XgCZCFb
HIV- nrs,APz4bUNqu1C
HIV/AIDS Epidemic MGT ORG CBO,iYRDXZ2gbLy
HIV/AIDS People's Alliance of Kenya-HAPA KENYA,hEQlNgVgYyv
HOCHIBAP,D5LwBTG1FHC
HOCHOBAP,yeYEPlwMwNF
HOLY TRINITYSELF HELP GROUP,QSgcJnFCJBB
HOMBE HIV/AIDS JIGGER GROUP,yuUXYDLEWqE
HOMBE HIV/AIDS JIGGER GROUP RONZER CHILD DEVELOPMENT PROGRAMME,oLfWk3vMAne
HONGE MOYIE SUPPORT GROUP,yGpArJGt6pz
HOPE C. D SUPPORT GROUP,iKhOVJODE9W
HOPE FOR AFRICA S. GROUP,DceO9Eup9JC
HOPE NATION WIDE SHG,S3WxQhILiPT
HOPE SUPPORT GROUP,vHrpHTYOgGT
HOPEFUL YOUTH GROUP,HvyPUX9StUz
HRH Administration,Ph5DwxiS277
HRH Facility,VaBgDpvqtaq
HSF,mL3LFPfkBpI
HSSF,fGg7Hpw8Y6z
HUTUTU MAVUNO SHG,XGt8R3Wb959
Habaswein youth bunge ,WGvvUOhtCEV
Haemophilus Parainfluenzae,a4GYqitLKRm
Haemophilus influenzae,bggJidwQaaq
Hafaco Cbo,vLmzpG1yPZv
Haggai Women Cbo,SeL9pa1AWpv
Hagodo,ObXTrjRc4oK
Haji Environmental Christian Group,Tw1hNLEHJtw
Haki Group,HfuUez175sT
Haki Zetu Self Help Group,HGPyYn0xSrh
Haki na sheria ,zj2EHyjWltd
Halal Women Group,Ik3XIXXjGBA
Halisi Self Help Group,lc9QCQ4ZO3c
Hamaad SHG,AZUBvntrsYZ
Hamasisha Self Help Group,fvpGYzNM7nC
Hamisi Pag Disabled Group,KMf52rmjNe8
Hanbingers Ministries Cbo,Ee5Qoag7iaR
Handaro Community Development ,ejpwymxJ563
Handicap International,JkqfJmKR5FL
Hands Of Hope,AdTi6Kwisdv
Hannannette Cbo,ErlrF9GIHww
Happen Project,TtjNxRWejtV
Happy CBO,OuKGUogmNEP
Happy Dove ,Eo3PZrz49l7
Happy Dove Disables Shg,csnSW2liiI4
Happy Feeding Women,owLj37JHO0K
Happy Gallery Community Based Organization,Gh6GvTKFDzC
Happy Naomi Cbo,byhlqz76Nuv
Happy Promotion Centre (Hpc),TouzPdnXQKe
Happy Self Help Group,kWEbHMpPfez
Happy Singers Youth Group,almKom400mk
Happy Youth Group,h6QfKZKvUVT
Haraka Ndonduri,YYFZ1TWSOVH
Harakati Shg,J12HlJ0UPlj
Harakisa Community development Project,Pvv8eWJsC9W
Hararsam Women Group,WOaxdfJegn5
Hardimtu Youth  Group,M5ILgGCuvd1
Harmer Women Group,JIZrZTnUpho
Hasbunaallah Disable Group,Kp2gV3jZAiA
Hatua Likoni,PAfqkV9jkR2
Hatukujua Support Group,EvHYMPWTcjg
Haweya Women Group,NlIWbofyEHO
Hazina Siri Shg,yxYh8dDhAnS
Hazina Waja,Zsx5aKMTxPj
Hazinasiri SHG,gbmPQvpT7Lt
Health Care Ambassadors,loFkEuHLrhX
Health Centre,rzf1Z1u1lJL
Health Choice Cbo,mEMfvMn0HTE
Health Education $ Counselling,pd4sPg1fpym
Health Facility,c3KD3EnV2wb
Health Financing,X6IdrFJY0L0
Health Information,Ab6RfUvm3SQ
Health Infrastructure,pnBKvBcVknH
Health Leadership and Governance,anuOgsMIWZg
Health Products,XGm91ieu4Ef
Health Workforce,wdTma9LVXWz
Health facilities,l4uc8x5yBER
Heart Of Love,axHCHGu4wMA
Hegueendo Compassionate Friends,HAKYNftwSUo
Heights Women Group,MSsAggxYtBi
Hekima Developing Skills Shg,fOjifEdW425
Hekima Supporting Self Help  Group,bPZt7ZWYMpt
Help Mission Development Services,sIu34Ka5TDi
Hemma,amPAErKKqE4
Hence Youth,rm2tWUWXrM5
Henzanani Women Group,k8pi4LiboQB
Hepier Welfare Group,ryJBxV0X2A5
Her Story Centre,ZB4KxFRWjGF
Her Wadu Support Group,VBNrkEgRvU2
Hera Gi Kwe Women Group,LX9IXFs9u4f
Hera Kokuro Women Group,U6X1m3CwkyV
Hera Wg,ee87rrky8PN
Here is Life CBO,EmEPTLWwgVi
Heri Women Group,zzuyfHFAbMU
Heritage Kenya Organization,efKJhq1bdz4
Heritage Self Help Group,KAbdezGHCjJ
Herstory Centre,TC2cvPyu2lM
Hesha Embaringo Cbo,rkbyt26CVDL
Heshimu Kazi shg,zdUC0W6EuYu
Hiari Women Group,WB7ctvWgT5x
Hidaya Youth Group,lG1NG1V82e3
Hidden Treasure   Tree Nurseries,yZj8dCBb1gf
Hidding Korondille Youth Group,gtudvmzPMHm
High,WAFCoCAyBYO
High Fever,SawCaB6vHFx
High Hope Youth Group,JwaDFwa2qK9
High-Flow Nasal Cannula OxygeN,k1vBBUhzTiH
Highland United Project,KoOdN6nvp1v
Highway Self Single Ladies Org,NRaFKjjBOOd
Higma Women Group,CqxkeCwIyiT
Hijabo Self Help Group,ebk3RnYc1Yw
Hikundi Community Based Rehab Programme,yYzAqENTmR1
Hip-Hope Post test Club and Youth,Be7l10iEvDA
Hiv/Aids Control Implementing Group,u3JlWTb2sXM
Hiv\Aids Epidemic Management Organaisation,R7ybFRTDv63
Hiyari Women Group,ZYTSCYBe267
Hodhan Youth Initiative,FiQv8BQ8esb
Hold Hands Heart Care -Cbo,MqqSn5nmKOh
Holistic Community Counselling Group,R2AoTrBkVxH
"Holy Ghost ,Miracle Centre",Lai40qFaNbl
Holy Trinityself Help Group,lKFLNV6OzoD
Holy family Nangina Mission hospital,WgTIRE07kuG
Holy family hospital(FBO),j5j3WpnwJbd
Homa Bay County,y6VlckJ9RpK
Homa Hills Community Development Organisation,h99x2b7SaKF
HomaBay Paralegal and Networking CBO,yGOoGDRaEPz
Homacha  Cbo,NERk09ckDdH
Home Based Care,tKsIJwg2sVm
Homeland United Widowphan,owzxZj0cRmR
Homeless Persons Organization,jY8iiTbjMG5
Hope And Faith Mkwajuni Support Group,WGGFkw2Cpsd
Hope And Joy Mukuru Cbo,P0iTj7biC6o
Hope Beyond Women Group,rU3qqT9BBcd
Hope C. D Support Group,ulzE0Bj7K3P
Hope Cbo,pvKCO6pzkZN
Hope Development Centre,y6J1KzmOfoI
Hope Disable Group,dgRpgVfQLcH
Hope For Africa,u8S5G6ybkZk
Hope For Disabled Project,dxAtZU3yMSF
Hope For Orphans Rescue and Education Ceontre (HOREC),SRQaxjZzGxe
Hope For People With Aids,HCyEyWbiUKu
Hope For Survival,bLzOaZzmnhZ
Hope Givers shg,yG7E8rFtndQ
Hope Giving Shg,H75Oij6Z8aT
Hope Is Vital Support Group,Q6vHthMUAD2
Hope Kipsirwo Self Help Group,Jdvk5xeUwy1
Hope Life Community Based Organization,HPNEtbJLUXp
Hope Link Dev.,tnOuuv9WnpL
Hope Network,Vpj9OI1vipU
Hope Ol-Joro-Orok Hiv Campaigners Cbo,TY8T6d1AsGk
Hope Oljoroorok,g6UyorKL5jS
Hope On Africa Program,LkpTt1WVc37
Hope Plwah Group,qUoeXXqE7rk
Hope Restoration Centre Cbo,KZOIiPpUEvc
Hope Restoration S.H.G,PFCh4SNPZFd
Hope Shg,x4JnNcADxLJ
Hope Support Group,Y0MiNfHUrEL
Hope Support Kimorigo,gii7aqa3n9K
Hope Valley Family Institute,QPShVon8sPM
Hope Women Group,lmik23ezCYL
Hope Worldwide,uMzcp1weL4B
Hope Worldwide Kenya,OQjqzJBpcUR
Hope Worldwidekenya,rUuX43gK7Lx
Hope Youth Group,a1D2gW1bbDV
Hope Youth Initiative,MKDoi0Djc7M
Hope for Samburu,vuDZoI9KZAC
Hope for the diabled project,AYK5kMGxsOa
Hope is Vital SHG,hDJZaOrQr5j
Hope of life support,BTSFJGkOHcH
Hope world wide kenya,UX7KXay8FmR
Hope worldwide,yLepi77zd6o
Hopeline  Foundation,xi6PylQ91DI
Horec C Clinic ,ROtkA8uSjD3
Horec community clinic,QtHnNJg7ut5
Horizon Posttest Club,fhbKtqs916N
Hormar Women Group,A3eKAXEnj5C
Horn Of Africa Community Health Based Project,j3sI2BnCUNA
Hosana Youth Group,ukuPdx0qOFX
Hosini Support Group,SDyJzjdagIe
Hosmabu Women Group,d3kUyMEkPiY
Hossana Project For The Destitute,gsaDmE7qgg0
Hossana Self Help Group,i2HsgqkGvhX
Hossana Youth Group,rxFw9BHn8Tv
House Of Talents (Hot),qrXotmNHE6y
House to House,zQ5AuEOHJ1w
Households,l5eaJNAIooc
Housing,PirRbswi8ke
Hoywik Programmes,DlET3SIvEAi
Huduma Cbo,DoTsIvvHTjM
Huduma Ya Afya Mwatate,crNfwG1jXTk
Huduuma Women Group,s2R5LS80Vsz
Huhoini Green Plwh,BFnQUAXYUAm
Human Empowerment,YQh5VnIBkR2
Humanist Movement Hope Group,sNOp2JbjmTa
Humanitarian Internationational Voluntary association,niLMAigtNY8
Humanity for Orphans Youth and Widows Initiative Kenya,hzAPQ88Cbc8
Humboza Women Group,QOaaF5MF1gJ
Hunter Self Help Group,xVy2r3baFy8
Huruma Centre,mRX7Qi1xd8i
Huruma Disabled group,QATq6n7CZoP
Huruma Faith Young Mothers,lUJtwPwEZiO
Huruma Linkurungu youth group,YHYgdIK0ZvI
Huruma Lions Community Health Initiative,scEfOHLVfdO
Huruma Na Kuangamiza Ukimwi Support Group,x1hj1otxMhj
Huruma Ncck,HUqyq7rrcmH
Huruma Progress S.H.G,V4eL6LiediK
Huruma Self Help Group,bUC0JyJv4Ix
Huruma Women Group,PmBgAt4pGlV
Huruma na kuangamiza ukimwi support group,J5uEmGtvuvQ
Huruma welfare women group,WwoA2JTCDvv
Hututu Mavuno Shg,gU7zCkm8gz3
I,eeHBPxr1296
I Choose Life (Icl),UOMC4loTbh3
I Choose Life Africa,RJ7TM3vuuT1
I am not so sure,QAhNHSoq6lj
I came for investigations(Laboratory or imaging services),zqLrJuPTGDV
"I came for preventive services: family planning, immunization, antenatal care, HIV counselling and testing",ttgnlaBdjK1
I came for treatment for myself,Y2H78lRWkk5
I came to make an inquiry,HHKdyNNH7hF
I came to pay bills,iUyQ4UQZumH
I came to visit a patient,LqZQFfb58vt
I care school of first AID,jBNXdI1JkuG
I have a relative working here,a2G4PikjLx9
I will discourage him/her,ECgDd6nIyPf
I will strongly recommend,JOaaBbXV8kw
I will very strongly discourage him/her,sXXUYOajLVx
I will very strongly encourage him/her,cwu4zD63SBN
I.,uKw4Fmhiycj
I.S.M.T,IoBL0UejtGk
ICU,DuyNqV5meGX
ICWK,Xcn053voSPB
IDUs Female,grao08wHXBF
IDUs Male,zsNPgiGPOlb
"IGANJO CHV,S",nurSHdxDwdl
"IKALA ,UKYENE SUPPORT GROUP",rWbzA4AJ05v
IKUMBI HEALTH WORKERS GROUP,xQNMcMJkW4I
IKUMBI HEALTH WORKERS SELF HELP GROUP,AI1yszzIlgX
ILAKIPIAK MAASAI PASTORALIST AGAINST HIV AND AIDS,X0qifJRBZG3
ILPOLEI COMMUNITY BASED ORGANISATION,j4L0xF27pQC
IMA WORLD HEALTH,hSA2CMwgfTd
IMP UNITY NEIGHBOURS SHG,iuGlgIDUdJ8
IMPACT 2 MAGNETIC YOUTH GROUP,SrT4zsnBFAV
IMPACT RESEARCH & DEVELOPMENT ORGANIZATION       LILIAN ATIENO,nx2GOZH4oTx
IMPACT RESEARCH DEVELOPMENT ORGANIZATION,z1L4wIBJjjw
IMUKAKAKSE DISABLED SHG,NuHcoerhyTc
IMUKAKSE DISABILITY SELF HELP GROUP,At6UJhP0n7l
INET COMMUNITY DEVELOPMENT PROGRAMME,ieuSd4gsrCe
INNOVATIVE CENTRE FOR COMMUNITY DEVELOPMENT,ZghQXoKXvlU
IQRA Self Help Group,uFSR4tGQ3Xb
ISOGE TEGELGAA GROUP,pLFTu6WOQ2E
ISOLATION,fo546ZIjCan
